timestamp,ldr_value
0,2662
100,2662
200,2662
300,2662
400,2662
500,2662
600,2662
700,2662
800,2662
900,2662
1000,2662
1100,2662
1200,2662
1300,2662
1400,2662
1500,2662
1600,2662
1700,2662
1800,2662
1900,2662
2000,2662
2100,2662
2200,2662
2300,2662
2400,2662
2500,2662
2600,2662
2700,2662
2800,2662
2900,2662
3000,2662
3100,2662
3200,2662
3300,2662
3400,2662
3500,2662
3600,2662
3700,2662
3800,2662
3900,2662
4000,2662
4100,2662
4200,2662
4300,2662
4400,2662
4500,2662
4600,2662
4700,2662
4800,2662
4900,2662
5000,2662
5100,2662
5200,2662
5300,2662
5400,2662
5500,2662
5600,2662
5700,2662
5800,2662
5900,2662
6000,2662
6100,2662
6200,2662
6300,2662
6400,2662
6500,2662
6600,2662
6700,2662
6800,2662
6900,2662
7000,2662
7100,2662
7200,2662
7300,2662
7400,2662
7500,2662
7600,2662
7700,2662
7800,2662
7900,2662
8000,2662
8100,2662
8200,2662
8300,2662
8400,2662
8500,2662
8600,2662
8700,2662
8800,2662
8900,2662
9000,2662
9100,2662
9200,2662
9300,2662
9400,2662
9500,2662
9600,2662
9700,2662
9800,2662
9900,2662
10000,2662
10100,2662
10200,2662
10300,2662
10400,2662
10500,2662
10600,2662
10700,2662
10800,2662
10900,2662
11000,2662
11100,2662
11200,2662
11300,2662
11400,2662
11500,2662
11600,2662
11700,2662
11800,2662
11900,2662
12000,2662
12100,2662
12200,2662
12300,2662
12400,2662
12500,2662
12600,2662
12700,2662
12800,2662
12900,2662
13000,2662
13100,2662
13200,2662
13300,2662
13400,2662
13500,2662
13600,2662
13700,2662
13800,2662
13900,2662
14000,2662
14100,2662
14200,2662
14300,2662
14400,2662
14500,2662
14600,2662
14700,2662
14800,2662
14900,2662
15000,2662
15100,2662
15200,2662
15300,2662
15400,2662
15500,2662
15600,2662
15700,2662
15800,2662
15900,2662
16000,2662
16100,2662
16200,2662
16300,2662
16400,2662
16500,2662
16600,2662
16700,2662
16800,2662
16900,2662
17000,2662
17100,2662
17200,2662
17300,2662
17400,2662
17500,2662
17600,2662
17700,2662
17800,2662
17900,2662
18000,2662
18100,2662
18200,2662
18300,2662
18400,2662
18500,2662
18600,2662
18700,2662
18800,2662
18900,2662
19000,2662
19100,2662
19200,2662
19300,2662
19400,2662
19500,2662
19600,2662
19700,2662
19800,2662
19900,2662
20000,2662
20100,2662
20200,2662
20300,2662
20400,2662
20500,2662
20600,2662
20700,2662
20800,2662
20900,2662
21000,2662
21100,2662
21200,2662
21300,2662
21400,2662
21500,2662
21600,2662
21700,2662
21800,2662
21900,2662
22000,2662
22100,2662
22200,2662
22300,2662
22400,2662
22500,2662
22600,2662
22700,2662
22800,2662
22900,2662
23000,2662
23100,2662
23200,2662
23300,2662
23400,2662
23500,2662
23600,2662
23700,2662
23800,2662
23900,2662
24000,2662
24100,2662
24200,2662
24300,2662
24400,2662
24500,2662
24600,2662
24700,2662
24800,2662
24900,2662
25000,2662
25100,2662
25200,2662
25300,2662
25400,2662
25500,2662
25600,2662
25700,2662
25800,2662
25900,2662
26000,2662
26100,2662
26200,2662
26300,2662
26400,2662
26500,2662
26600,2662
26700,2662
26800,2662
26900,2662
27000,2662
27100,2662
27200,2662
27300,2662
27400,2662
27500,2662
27600,2662
27700,2662
27800,2662
27900,2662
28000,2662
28100,2662
28200,2662
28300,2662
28400,2662
28500,2662
28600,2662
28700,2662
28800,2662
28900,2662
29000,2662
29100,2662
29200,2662
29300,2662
29400,2662
29500,2662
29600,2662
29700,2662
29800,2662
29900,2662
30000,2662
30100,2662
30200,2662
30300,2662
30400,2662
30500,2662
30600,2662
30700,2662
30800,2662
30900,2662
31000,2662
31100,2662
31200,2662
31300,2662
31400,2662
31500,2662
31600,2662
31700,2662
31800,2662
31900,2662
32000,2662
32100,2662
32200,2662
32300,2662
32400,2662
32500,2662
32600,2662
32700,2662
32800,2662
32900,2662
33000,2662
33100,2662
33200,2662
33300,2662
33400,2662
33500,2662
33600,2662
33700,2662
33800,2662
33900,2662
34000,2662
34100,2662
34200,2662
34300,2662
34400,2662
34500,2662
34600,2662
34700,2662
34800,2662
34900,2662
35000,2662
35100,2662
35200,2662
35300,2662
35400,2662
35500,2662
35600,2662
35700,2662
35800,2662
35900,2662
36000,2662
36100,2662
36200,2662
36300,2662
36400,2662
36500,2662
36600,2662
36700,2662
36800,2662
36900,2662
37000,2662
37100,2662
37200,2662
37300,2662
37400,2662
37500,2662
37600,2662
37700,2662
37800,2662
37900,2662
38000,2662
38100,2662
38200,2662
38300,2662
38400,2662
38500,2662
38600,2662
38700,2662
38800,2662
38900,2662
39000,2662
39100,2662
39200,2662
39300,2662
39400,2662
39500,2662
39600,2662
39700,2662
39800,2662
39900,2662
40000,2662
40100,2662
40200,2662
40300,2662
40400,2662
40500,2662
40600,2662
40700,2662
40800,2662
40900,2662
41000,2662
41100,2662
41200,2662
41300,2662
41400,2662
41500,2662
41600,2662
41700,2662
41800,2662
41900,2662
42000,2662
42100,2662
42200,2662
42300,2662
42400,2662
42500,2662
42600,2662
42700,2662
42800,2662
42900,2662
43000,2662
43100,2662
43200,2662
43300,2662
43400,2662
43500,2662
43600,2662
43700,2662
43800,2662
43900,2662
44000,2662
44100,2662
44200,2662
44300,2662
44400,2662
44500,2662
44600,2662
44700,2662
44800,2662
44900,2662
45000,2662
45100,2662
45200,2662
45300,2662
45400,2662
45500,2662
45600,2662
45700,2662
45800,2662
45900,2662
46000,2662
46100,2662
46200,2662
46300,2662
46400,2662
46500,2662
46600,2662
46700,2662
46800,2662
46900,2662
47000,2662
47100,2662
47200,2662
47300,2662
47400,2662
47500,2662
47600,2662
47700,2662
47800,2662
47900,2662
48000,2662
48100,2662
48200,2662
48300,2662
48400,2662
48500,2662
48600,2662
48700,2662
48800,2662
48900,2662
49000,2662
49100,2662
49200,2662
49300,2662
49400,2662
49500,2662
49600,2662
49700,2662
49800,2662
49900,2662
50000,2662
50100,2662
50200,2662
50300,2662
50400,2662
50500,2662
50600,2662
50700,2662
50800,2662
50900,2662
51000,2662
51100,2662
51200,2662
51300,2662
51400,2662
51500,2662
51600,2662
51700,2662
51800,2662
51900,2662
52000,2662
52100,2662
52200,2662
52300,2662
52400,2662
52500,2662
52600,2662
52700,2662
52800,2662
52900,2662
53000,2662
53100,2662
53200,2662
53300,2662
53400,2662
53500,2662
53600,2662
53700,2662
53800,2662
53900,2662
54000,2662
54100,2662
54200,2662
54300,2662
54400,2662
54500,2662
54600,2662
54700,2662
54800,2662
54900,2662
55000,2662
55100,2662
55200,2662
55300,2662
55400,2662
55500,2662
55600,2662
55700,2662
55800,2662
55900,2662
56000,2662
56100,2662
56200,2662
56300,2662
56400,2662
56500,2662
56600,2662
56700,2662
56800,2662
56900,2662
57000,2662
57100,2662
57200,2662
57300,2662
57400,2662
57500,2662
57600,2662
57700,2662
57800,2662
57900,2662
58000,2662
58100,2662
58200,2662
58300,2662
58400,2662
58500,2662
58600,2662
58700,2662
58800,2662
58900,2662
59000,2662
59100,2662
59200,2662
59300,2662
59400,2662
59500,2662
59600,2662
59700,2662
59800,2662
59900,2662
60000,2662
60100,2662
60200,2662
60300,2662
60400,2662
60500,2662
60600,2662
60700,2662
60800,2662
60900,2662
61000,2662
61100,2662
61200,2662
61300,2662
61400,2662
61500,2662
61600,2662
61700,2662
61800,2662
61900,2662
62000,2662
62100,2662
62200,2662
62300,2662
62400,2662
62500,2662
62600,2662
62700,2662
62800,2662
62900,2662
63000,2662
63100,2662
63200,2662
63300,2662
63400,2662
63500,2662
63600,2662
63700,2662
63800,2662
63900,2662
64000,2662
64100,2662
64200,2662
64300,2662
64400,2662
64500,2662
64600,2662
64700,2662
64800,2662
64900,2662
65000,2662
65100,2662
65200,2662
65300,2662
65400,2662
65500,2662
65600,2662
65700,2662
65800,2662
65900,2662
66000,2662
66100,2662
66200,2662
66300,2662
66400,2662
66500,2662
66600,2662
66700,2662
66800,2662
66900,2662
67000,2662
67100,2662
67200,2662
67300,2662
67400,2662
67500,2662
67600,2662
67700,2662
67800,2662
67900,2662
68000,2662
68100,2662
68200,2662
68300,2662
68400,2662
68500,2662
68600,2662
68700,2662
68800,2662
68900,2662
69000,2662
69100,2662
69200,2662
69300,2662
69400,2662
69500,2662
69600,2662
69700,2662
69800,2662
69900,2662
70000,2662
70100,2662
70200,2662
70300,2662
70400,2662
70500,2662
70600,2662
70700,2662
70800,2662
70900,2662
71000,2662
71100,2662
71200,2662
71300,2662
71400,2662
71500,2662
71600,2662
71700,2662
71800,2662
71900,2662
72000,2662
72100,2662
72200,2662
72300,2662
72400,2662
72500,2662
72600,2662
72700,2662
72800,2662
72900,2662
73000,2662
73100,2662
73200,2662
73300,2662
73400,2662
73500,2662
73600,2662
73700,2662
73800,2662
73900,2662
74000,2662
74100,2662
74200,2662
74300,2662
74400,2662
74500,2662
74600,2662
74700,2662
74800,2662
74900,2662
75000,2662
75100,2662
75200,2662
75300,2662
75400,2662
75500,2662
75600,2662
75700,2662
75800,2662
75900,2662
76000,2662
76100,2662
76200,2662
76300,2662
76400,2662
76500,2662
76600,2662
76700,2662
76800,2662
76900,2662
77000,2662
77100,2662
77200,2662
77300,2662
77400,2662
77500,2662
77600,2662
77700,2662
77800,2662
77900,2662
78000,2662
78100,2662
78200,2662
78300,2662
78400,2662
78500,2662
78600,2662
78700,2662
78800,2662
78900,2662
79000,2662
79100,2662
79200,2662
79300,2662
79400,2662
79500,2662
79600,2662
79700,2662
79800,2662
79900,2662
80000,2662
80100,2662
80200,2662
80300,2662
80400,2662
80500,2662
80600,2662
80700,2662
80800,2662
80900,2662
81000,2662
81100,2662
81200,2662
81300,2662
81400,2662
81500,2662
81600,2662
81700,2662
81800,2662
81900,2662
82000,2662
82100,2662
82200,2662
82300,2662
82400,2662
82500,2662
82600,2662
82700,2662
82800,2662
82900,2662
83000,2662
83100,2662
83200,2662
83300,2662
83400,2662
83500,2662
83600,2662
83700,2662
83800,2662
83900,2662
84000,2662
84100,2662
84200,2662
84300,2662
84400,2662
84500,2662
84600,2662
84700,2662
84800,2662
84900,2662
85000,2662
85100,2662
85200,2662
85300,2662
85400,2662
85500,2662
85600,2662
85700,2662
85800,2662
85900,2662
86000,2662
86100,2662
86200,2662
86300,2662
86400,2662
86500,2662
86600,2662
86700,2662
86800,2662
86900,2662
87000,2662
87100,2662
87200,2662
87300,2662
87400,2662
87500,2662
87600,2662
87700,2662
87800,2662
87900,2662
88000,2662
88100,2662
88200,2662
88300,2662
88400,2662
88500,2662
88600,2662
88700,2662
88800,2662
88900,2662
89000,2662
89100,2662
89200,2662
89300,2662
89400,2662
89500,2662
89600,2662
89700,2662
89800,2662
89900,2662
90000,2662
90100,2662
90200,2662
90300,2662
90400,2662
90500,2662
90600,2662
90700,2662
90800,2662
90900,2662
91000,2662
91100,2662
91200,2662
91300,2662
91400,2662
91500,2662
91600,2662
91700,2662
91800,2662
91900,2662
92000,2662
92100,2662
92200,2662
92300,2662
92400,2662
92500,2662
92600,2662
92700,2662
92800,2662
92900,2662
93000,2662
93100,2662
93200,2662
93300,2662
93400,2662
93500,2662
93600,2662
93700,2662
93800,2662
93900,2662
94000,2662
94100,2662
94200,2662
94300,2662
94400,2662
94500,2662
94600,2662
94700,2662
94800,2662
94900,2662
95000,2662
95100,2662
95200,2662
95300,2662
95400,2662
95500,2662
95600,2662
95700,2662
95800,2662
95900,2662
96000,2662
96100,2662
96200,2662
96300,2662
96400,2662
96500,2662
96600,2662
96700,2662
96800,2662
96900,2662
97000,2662
97100,2662
97200,2662
97300,2662
97400,2662
97500,2662
97600,2662
97700,2662
97800,2662
97900,2662
98000,2662
98100,2662
98200,2662
98300,2662
98400,2662
98500,2662
98600,2662
98700,2662
98800,2662
98900,2662
99000,2662
99100,2662
99200,2662
99300,2662
99400,2662
99500,2662
99600,2662
99700,2662
99800,2662
99900,2662
100000,2662
100100,2662
100200,2662
100300,2662
100400,2662
100500,2662
100600,2662
100700,2662
100800,2662
100900,2662
101000,2662
101100,2662
101200,2662
101300,2662
101400,2662
101500,2662
101600,2662
101700,2662
101800,2662
101900,2662
102000,2662
102100,2662
102200,2662
102300,2662
102400,2662
102500,2662
102600,2662
102700,2662
102800,2662
102900,2662
103000,2662
103100,2662
103200,2662
103300,2662
103400,2662
103500,2662
103600,2662
103700,2662
103800,2662
103900,2662
104000,2662
104100,2662
104200,2662
104300,2662
104400,2662
104500,2662
104600,2662
104700,2662
104800,2662
104900,2662
105000,2662
105100,2662
105200,2662
105300,2662
105400,2662
105500,2662
105600,2662
105700,2662
105800,2662
105900,2662
106000,2662
106100,2662
106200,2662
106300,2662
106400,2662
106500,2662
106600,2662
106700,2662
106800,2662
106900,2662
107000,2662
107100,2662
107200,2662
107300,2662
107400,2662
107500,2662
107600,2662
107700,2662
107800,2662
107900,2662
108000,2662
108100,2662
108200,2662
108300,2662
108400,2662
108500,2662
108600,2662
108700,2662
108800,2662
108900,2662
109000,2662
109100,2662
109200,2662
109300,2662
109400,2662
109500,2662
109600,2662
109700,2662
109800,2662
109900,2662
110000,2662
110100,2662
110200,2662
110300,2662
110400,2662
110500,2662
110600,2662
110700,2662
110800,2662
110900,2662
111000,2662
111100,2662
111200,2662
111300,2662
111400,2662
111500,2662
111600,2662
111700,2662
111800,2662
111900,2662
112000,2662
112100,2662
112200,2662
112300,2662
112400,2662
112500,2662
112600,2662
112700,2662
112800,2662
112900,2662
113000,2662
113100,2662
113200,2662
113300,2662
113400,2662
113500,2662
113600,2662
113700,2662
113800,2662
113900,2662
114000,2662
114100,2662
114200,2662
114300,2662
114400,2662
114500,2662
114600,2662
114700,2662
114800,2662
114900,2662
115000,2662
115100,2662
115200,2662
115300,2662
115400,2662
115500,2662
115600,2662
115700,2662
115800,2662
115900,2662
116000,2662
116100,2662
116200,2662
116300,2662
116400,2662
116500,2662
116600,2662
116700,2662
116800,2662
116900,2662
117000,2662
117100,2662
117200,2662
117300,2662
117400,2662
117500,2662
117600,2662
117700,2662
117800,2662
117900,2662
118000,2662
118100,2662
118200,2662
118300,2662
118400,2662
118500,2662
118600,2662
118700,2662
118800,2662
118900,2662
119000,2662
119100,2662
119200,2662
119300,2662
119400,2662
119500,2662
119600,2662
119700,2662
119800,2662
119900,2662
120000,2662
120100,2662
120200,2662
120300,2662
120400,2662
120500,2662
120600,2662
120700,2662
120800,2662
120900,2662
121000,2662
121100,2662
121200,2662
121300,2662
121400,2662
121500,2662
121600,2662
121700,2662
121800,2662
121900,2662
122000,2662
122100,2662
122200,2662
122300,2662
122400,2662
122500,2662
122600,2662
122700,2662
122800,2662
122900,2662
123000,2662
123100,2662
123200,2662
123300,2662
123400,2662
123500,2662
123600,2662
123700,2662
123800,2662
123900,2662
124000,2662
124100,2662
124200,2662
124300,2662
124400,2662
124500,2662
124600,2662
124700,2662
124800,2662
124900,2662
125000,2662
125100,2662
125200,2662
125300,2662
125400,2662
125500,2662
125600,2662
125700,2662
125800,2662
125900,2662
126000,2662
126100,2662
126200,2662
126300,2662
126400,2662
126500,2662
126600,2662
126700,2662
126800,2662
126900,2662
127000,2662
127100,2662
127200,2662
127300,2662
127400,2662
127500,2662
127600,2662
127700,2662
127800,2662
127900,2662
128000,2662
128100,2662
128200,2662
128300,2662
128400,2662
128500,2662
128600,2662
128700,2662
128800,2662
128900,2662
129000,2662
129100,2662
129200,2662
129300,2662
129400,2662
129500,2662
129600,2662
129700,2662
129800,2662
129900,2662
130000,2662
130100,2662
130200,2662
130300,2662
130400,2662
130500,2662
130600,2662
130700,2662
130800,2662
130900,2662
131000,2662
131100,2662
131200,2662
131300,2662
131400,2662
131500,2662
131600,2662
131700,2662
131800,2662
131900,2662
132000,2662
132100,2662
132200,2662
132300,2662
132400,2662
132500,2662
132600,2662
132700,2662
132800,2662
132900,2662
133000,2662
133100,2662
133200,2662
133300,2662
133400,2662
133500,2662
133600,2662
133700,2662
133800,2662
133900,2662
134000,2662
134100,2662
134200,2662
134300,2662
134400,2662
134500,2662
134600,2662
134700,2662
134800,2662
134900,2662
135000,2662
135100,2662
135200,2662
135300,2662
135400,2662
135500,2662
135600,2662
135700,2662
135800,2662
135900,2662
136000,2662
136100,2662
136200,2662
136300,2662
136400,2662
136500,2662
136600,2662
136700,2662
136800,2662
136900,2662
137000,2662
137100,2662
137200,2662
137300,2662
137400,2662
137500,2662
137600,2662
137700,2662
137800,2662
137900,2662
138000,2662
138100,2662
138200,2662
138300,2662
138400,2662
138500,2662
138600,2662
138700,2662
138800,2662
138900,2662
139000,2662
139100,2662
139200,2662
139300,2662
139400,2662
139500,2662
139600,2662
139700,2662
139800,2662
139900,2662
140000,2662
140100,2662
140200,2662
140300,2662
140400,2662
140500,2662
140600,2662
140700,2662
140800,2662
140900,2662
141000,2662
141100,2662
141200,2662
141300,2662
141400,2662
141500,2662
141600,2662
141700,2662
141800,2662
141900,2662
142000,2662
142100,2662
142200,2662
142300,2662
142400,2662
142500,2662
142600,2662
142700,2662
142800,2662
142900,2662
143000,2662
143100,2662
143200,2662
143300,2662
143400,2662
143500,2662
143600,2662
143700,2662
143800,2662
143900,2662
144000,2662
144100,2662
144200,2662
144300,2662
144400,2662
144500,2662
144600,2662
144700,2662
144800,2662
144900,2662
145000,2662
145100,2662
145200,2662
145300,2662
145400,2662
145500,2662
145600,2662
145700,2662
145800,2662
145900,2662
146000,2662
146100,2662
146200,2662
146300,2662
146400,2662
146500,2662
146600,2662
146700,2662
146800,2662
146900,2662
147000,2662
147100,2662
147200,2662
147300,2662
147400,2662
147500,2662
147600,2662
147700,2662
147800,2662
147900,2662
148000,2662
148100,2662
148200,2662
148300,2662
148400,2662
148500,2662
148600,2662
148700,2662
148800,2662
148900,2662
149000,2662
149100,2662
149200,2662
149300,2662
149400,2662
149500,2662
149600,2662
149700,2662
149800,2662
149900,2662
150000,2662
150100,2662
150200,2662
150300,2662
150400,2662
150500,2662
150600,2662
150700,2662
150800,2662
150900,2662
151000,2662
151100,2662
151200,2662
151300,2662
151400,2662
151500,2662
151600,2662
151700,2662
151800,2662
151900,2662
152000,2662
152100,2662
152200,2662
152300,2662
152400,2662
152500,2662
152600,2662
152700,2662
152800,2662
152900,2662
153000,2662
153100,2662
153200,2662
153300,2662
153400,2662
153500,2662
153600,2662
153700,2662
153800,2662
153900,2662
154000,2662
154100,2662
154200,2662
154300,2662
154400,2662
154500,2662
154600,2662
154700,2662
154800,2662
154900,2662
155000,2662
155100,2662
155200,2662
155300,2662
155400,2662
155500,2662
155600,2662
155700,2662
155800,2662
155900,2662
156000,2662
156100,2662
156200,2662
156300,2662
156400,2662
156500,2662
156600,2662
156700,2662
156800,2662
156900,2662
157000,2662
157100,2662
157200,2662
157300,2662
157400,2662
157500,2662
157600,2662
157700,2662
157800,2662
157900,2662
158000,2662
158100,2662
158200,2662
158300,2662
158400,2662
158500,2662
158600,2662
158700,2662
158800,2662
158900,2662
159000,2662
159100,2662
159200,2662
159300,2662
159400,2662
159500,2662
159600,2662
159700,2662
159800,2662
159900,2662
160000,2662
160100,2662
160200,2662
160300,2662
160400,2662
160500,2662
160600,2662
160700,2662
160800,2662
160900,2662
161000,2662
161100,2662
161200,2662
161300,2662
161400,2662
161500,2662
161600,2662
161700,2662
161800,2662
161900,2662
162000,2662
162100,2662
162200,2662
162300,2662
162400,2662
162500,2662
162600,2662
162700,2662
162800,2662
162900,2662
163000,2662
163100,2662
163200,2662
163300,2662
163400,2662
163500,2662
163600,2662
163700,2662
163800,2662
163900,2662
164000,2662
164100,2662
164200,2662
164300,2662
164400,2662
164500,2662
164600,2662
164700,2662
164800,2662
164900,2662
165000,2662
165100,2662
165200,2662
165300,2662
165400,2662
165500,2662
165600,2662
165700,2662
165800,2662
165900,2662
166000,2662
166100,2662
166200,2662
166300,2662
166400,2662
166500,2662
166600,2662
166700,2662
166800,2662
166900,2662
167000,2662
167100,2662
167200,2662
167300,2662
167400,2662
167500,2662
167600,2662
167700,2662
167800,2662
167900,2662
168000,2662
168100,2662
168200,2662
168300,2662
168400,2662
168500,2662
168600,2662
168700,2662
168800,2662
168900,2662
169000,2662
169100,2662
169200,2662
169300,2662
169400,2662
169500,2662
169600,2662
169700,2662
169800,2662
169900,2662
170000,2662
170100,2662
170200,2662
170300,2662
170400,2662
170500,2662
170600,2662
170700,2662
170800,2662
170900,2662
171000,2662
171100,2662
171200,2662
171300,2662
171400,2662
171500,2662
171600,2662
171700,2662
171800,2662
171900,2662
172000,2662
172100,2662
172200,2662
172300,2662
172400,2662
172500,2662
172600,2662
172700,2662
172800,2662
172900,2662
173000,2662
173100,2662
173200,2662
173300,2662
173400,2662
173500,2662
173600,2662
173700,2662
173800,2662
173900,2662
174000,2662
174100,2662
174200,2662
174300,2662
174400,2662
174500,2662
174600,2662
174700,2662
174800,2662
174900,2662
175000,2662
175100,2662
175200,2662
175300,2662
175400,2662
175500,2662
175600,2662
175700,2662
175800,2662
175900,2662
176000,2662
176100,2662
176200,2662
176300,2662
176400,2662
176500,2662
176600,2662
176700,2662
176800,2662
176900,2662
177000,2662
177100,2662
177200,2662
177300,2662
177400,2662
177500,2662
177600,2662
177700,2662
177800,2662
177900,2662
178000,2662
178100,2662
178200,2662
178300,2662
178400,2662
178500,2662
178600,2662
178700,2662
178800,2662
178900,2662
179000,2662
179100,2662
179200,2662
179300,2662
179400,2662
179500,2662
179600,2662
179700,2662
179800,2662
179900,2662
180000,2662
180100,2662
180200,2662
180300,2662
180400,2662
180500,2662
180600,2662
180700,2662
180800,2662
180900,2662
181000,2662
181100,2662
181200,2662
181300,2662
181400,2662
181500,2662
181600,2662
181700,2662
181800,2662
181900,2662
182000,2662
182100,2662
182200,2662
182300,2662
182400,2662
182500,2662
182600,2662
182700,2662
182800,2662
182900,2662
183000,2662
183100,2662
183200,2662
183300,2662
183400,2662
183500,2662
183600,2662
183700,2662
183800,2662
183900,2662
184000,2662
184100,2662
184200,2662
184300,2662
184400,2662
184500,2662
184600,2662
184700,2662
184800,2662
184900,2662
185000,2662
185100,2662
185200,2662
185300,2662
185400,2662
185500,2662
185600,2662
185700,2662
185800,2662
185900,2662
186000,2662
186100,2662
186200,2662
186300,2662
186400,2662
186500,2662
186600,2662
186700,2662
186800,2662
186900,2662
187000,2662
187100,2662
187200,2662
187300,2662
187400,2662
187500,2662
187600,2662
187700,2662
187800,2662
187900,2662
188000,2662
188100,2662
188200,2662
188300,2662
188400,2662
188500,2662
188600,2662
188700,2662
188800,2662
188900,2662
189000,2662
189100,2662
189200,2662
189300,2662
189400,2662
189500,2662
189600,2662
189700,2662
189800,2662
189900,2662
190000,2662
190100,2662
190200,2662
190300,2662
190400,2662
190500,2662
190600,2662
190700,2662
190800,2662
190900,2662
191000,2662
191100,2662
191200,2662
191300,2662
191400,2662
191500,2662
191600,2662
191700,2662
191800,2662
191900,2662
192000,2662
192100,2662
192200,2662
